[DATE]
2025/3/13 14:26:10

[PROJECT NAME]
current_control_ver2_new

[WAVE MEMO]
Title:

Author:

Memo:


[WAVE DATA]
Time[Sec], CH1, CH2, CH3, CH4, CH5, CH6, CH7, CH8, CH9, CH10, CH11, CH12, CH13, CH14, CH15, CH16
         , WAVE_qm_ref1, WAVE_qm_ref2, WAVE_qm_ref3, WAVE_qm1, WAVE_qm2, WAVE_qm3, WAVE_al_calc1, WAVE_al_calc2, WAVE_al_calc3, WAVE_ql_calc1, WAVE_ql_calc2, flag_pv, WAVE_Timer0, WAVE_Timer1, WAVE_Timer2, flag_cont_start
 0.000135,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  1.000000e+000,  1.542240e+001,  1.331520e+001,  8.792640e+001,  2.000000e+000
 0.000145,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  1.000000e+000,  1.542240e+001,  1.331520e+001,  8.792640e+001,  2.000000e+000
 0.000155,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  1.000000e+000,  1.542240e+001,  1.331520e+001,  8.792640e+001,  2.000000e+000
 0.000165,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  1.000000e+000,  1.542240e+001,  1.331520e+001,  8.792640e+001,  2.000000e+000
 0.000175,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  1.000000e+000,  1.542240e+001,  1.331520e+001,  8.792640e+001,  2.000000e+000
 0.000185,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  1.000000e+000,  1.542240e+001,  1.331520e+001,  8.792640e+001,  2.000000e+000
 0.000195,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  1.000000e+000,  1.542240e+001,  1.331520e+001,  8.792640e+001,  2.000000e+000
 0.000205,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  1.000000e+000,  1.542240e+001,  1.331520e+001,  8.792640e+001,  2.000000e+000
 0.000215,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  1.000000e+000,  1.542240e+001,  1.331520e+001,  8.792640e+001,  2.000000e+000
 0.000225,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  0.000000e+000,  1.542240e+001,  1.331520e+001,  8.792640e+001,  2.000000e+000
 0.000235,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574233e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.792640e+001,  2.000000e+000
 0.000245,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000256,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000266,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000276,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000286,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000296,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000306,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000316,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000326,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000336,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000346,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000356,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.542240e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000366,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.581440e+001,  2.000000e+000
 0.000376,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000386,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000396,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000406,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000416,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000426,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000436,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000446,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000456,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000466,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  1.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000476,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.540320e+001,  1.332000e+001,  8.778240e+001,  2.000000e+000
 0.000486,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574234e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.778240e+001,  2.000000e+000
 0.000496,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000506,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000516,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000526,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000536,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000546,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000556,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000566,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000576,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000586,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000596,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000606,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.540320e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000616,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.588640e+001,  2.000000e+000
 0.000626,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000636,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000646,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000656,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000666,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000676,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000686,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000696,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000706,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000716,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000726,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331520e+001,  8.819040e+001,  2.000000e+000
 0.000736,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.819040e+001,  2.000000e+000
 0.000746,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000757,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000767,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000777,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000787,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000797,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000807,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000817,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000827,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000837,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000847,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000857,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.575840e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000867,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.577600e+001,  2.000000e+000
 0.000877,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000887,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000897,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000907,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000917,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000927,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000937,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000947,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000957,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000967,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  1.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000977,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.541760e+001,  1.331040e+001,  8.780160e+001,  2.000000e+000
 0.000987,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574235e-001,  0.000000e+000,  1.541760e+001,  1.328160e+001,  8.780160e+001,  2.000000e+000
 0.000997,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574236e-001,  0.000000e+000,  1.541760e+001,  1.328160e+001,  8.561280e+001,  2.000000e+000
 0.001007,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574236e-001,  0.000000e+000,  1.541760e+001,  1.328160e+001,  8.561280e+001,  2.000000e+000
 0.001017,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574236e-001,  0.000000e+000,  1.541760e+001,  1.328160e+001,  8.561280e+001,  2.000000e+000
 0.001027,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574236e-001,  0.000000e+000,  1.541760e+001,  1.328160e+001,  8.561280e+001,  2.000000e+000
 0.001037,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574236e-001,  0.000000e+000,  1.541760e+001,  1.328160e+001,  8.561280e+001,  2.000000e+000
